Transaction_ID,Amount,Hour,Customer_Age,Previous_Transactions,Distance_From_Last_Transaction,Device_Changed,International,Fraud
TX_002306,1988.09,7,53,14,647.72,0,0,0
TX_002307,440.03,10,39,3,341.63,1,0,0
TX_002308,3087.25,23,57,69,285.24,0,1,0
TX_002309,573.62,23,71,56,963.35,0,0,0
TX_002310,1729.39,14,36,26,185.0,0,1,0
TX_002311,2539.52,15,42,53,806.2,0,0,0
TX_002312,4371.74,16,20,41,465.26,0,0,0
TX_002313,2470.27,16,53,82,443.76,0,0,0
TX_002314,3512.78,11,62,21,747.54,0,0,0
TX_002315,4964.12,9,70,39,148.04,0,0,0
TX_002316,661.79,19,76,80,466.3,0,0,0
TX_002317,1377.28,5,51,23,35.83,1,0,0
TX_002318,1975.91,7,28,93,670.41,0,1,0
TX_002319,2112.03,12,65,74,58.38,1,0,0
TX_002320,2058.05,1,59,58,87.29,1,1,0
TX_002321,4538.52,18,64,69,844.83,0,0,0
TX_002322,3571.59,21,44,75,442.96,1,0,0
TX_002323,3041.49,9,59,29,200.98,0,0,0
TX_002324,1550.32,3,19,62,592.58,0,0,0
TX_002325,4119.83,11,23,53,519.28,0,0,0
TX_002326,4775.53,17,63,45,410.91,0,0,0
TX_002327,4106.89,6,19,27,905.42,0,0,0
TX_002328,12.82,19,59,34,749.46,0,0,0
TX_002329,3183.82,23,34,14,151.59,0,0,0
TX_002330,260.42,23,57,41,570.77,0,0,0
TX_002331,1291.75,22,75,74,88.74,0,0,0
TX_002332,302.33,3,65,60,244.65,0,0,0
TX_002333,3020.96,6,31,42,909.86,0,0,0
TX_002334,3434.52,9,27,51,462.08,0,0,0
TX_002335,576.87,14,62,75,892.11,0,0,0
TX_002336,1922.28,11,50,11,166.0,1,0,0
TX_002337,2283.9,0,59,35,205.34,0,0,0
TX_002338,1848.42,19,79,19,352.82,0,0,0
TX_002339,609.52,17,71,88,366.33,0,0,0
TX_002340,2097.64,15,29,65,745.28,0,0,0
TX_002341,3757.13,4,79,76,599.41,0,0,0
TX_002342,359.68,18,49,61,553.25,0,0,0
TX_002343,405.5,3,66,47,602.38,0,0,0
TX_002344,1777.08,5,41,14,732.19,0,0,0
TX_002345,4708.92,16,31,67,892.82,0,1,1
TX_002346,3344.52,6,22,52,414.74,0,0,0
TX_002347,3394.96,23,68,32,802.93,0,0,0
TX_002348,1812.79,22,22,80,495.1,0,0,0
TX_002349,2970.34,6,64,10,722.08,0,0,0
TX_002350,55.61,8,49,17,874.82,0,0,0
TX_002351,3182.3,12,62,40,32.21,1,0,0
TX_002352,4566.87,19,66,68,546.63,1,0,0
TX_002353,3064.8,13,50,63,989.38,0,0,0
TX_002354,4369.12,15,77,15,496.22,0,0,0
TX_002355,3621.25,22,63,97,864.3,0,0,0
TX_002356,607.19,8,21,39,185.9,0,0,0
TX_002357,4512.75,14,74,57,604.29,0,0,0
TX_002358,336.89,4,47,10,870.31,0,0,0
TX_002359,2672.17,17,58,71,431.53,0,0,0
TX_002360,714.97,20,34,97,486.72,0,0,0
TX_002361,63.47,19,20,17,82.02,1,0,0
TX_002362,2113.06,7,30,76,42.17,0,0,0
TX_002363,1478.73,14,61,17,468.71,1,0,0
TX_002364,2432.57,20,65,16,843.48,1,0,0
TX_002365,2888.11,8,53,78,931.32,0,0,0
TX_002366,223.48,18,35,3,658.65,0,0,0
TX_002367,619.4,21,40,51,826.4,0,0,0
TX_002368,2795.42,5,52,94,734.85,0,0,0
TX_002369,1719.12,3,66,46,701.49,0,0,0
TX_002370,3647.22,10,50,55,769.03,0,0,0
TX_002371,3263.2,9,68,99,505.3,1,0,0
TX_002372,4228.79,2,71,26,457.94,1,0,1
TX_002373,3464.0,0,53,76,159.14,0,1,0
TX_002374,2152.51,11,34,31,843.82,0,0,0
TX_002375,3366.47,22,56,81,44.61,0,1,0
TX_002376,1380.53,14,51,72,267.44,0,0,0
TX_002377,1535.04,14,29,19,519.92,0,0,0
TX_002378,3945.98,20,22,90,971.6,0,0,0
TX_002379,2234.87,13,65,68,785.97,0,0,0
TX_002380,3992.91,6,57,15,368.67,0,0,0
TX_002381,4113.0,16,72,58,713.95,0,0,0
TX_002382,4288.52,23,44,78,931.37,0,0,0
TX_002383,4583.59,18,77,30,538.88,1,1,1
TX_002384,2157.77,6,57,48,461.94,0,0,0
TX_002385,1597.74,2,30,56,552.99,0,0,0
TX_002386,2913.08,2,43,42,311.53,0,0,0
TX_002387,1859.01,17,31,24,907.35,1,0,0
TX_002388,3007.37,19,49,52,797.28,0,0,0
TX_002389,3529.4,21,28,43,705.48,1,0,0
TX_002390,3443.58,13,55,34,589.09,0,0,0
TX_002391,1875.89,2,33,60,969.47,0,0,0
TX_002392,838.47,6,72,83,297.71,0,0,0
TX_002393,2155.49,6,74,3,283.14,0,1,0
TX_002394,717.26,4,39,68,242.14,0,0,0
TX_002395,4451.03,2,74,11,741.78,0,0,0
TX_002396,1732.66,17,64,13,797.29,0,0,0
TX_002397,776.53,14,33,50,597.11,0,0,0
TX_002398,132.11,19,30,82,651.98,1,0,0
TX_002399,3230.88,13,29,19,348.96,0,1,0
TX_002400,3186.33,3,35,44,39.76,1,1,0
TX_002401,1706.32,23,46,33,253.64,0,1,0
TX_002402,363.2,7,35,38,584.3,0,0,0
TX_002403,2051.1,20,63,3,812.93,1,0,0
TX_002404,1559.53,12,19,99,777.19,0,0,0
TX_002405,3387.22,21,71,65,179.49,1,0,0
TX_002406,3030.87,7,19,35,51.45,0,0,0
TX_002407,1826.15,14,20,36,850.56,0,0,0
TX_002408,1093.37,16,46,38,75.59,0,0,0
TX_002409,4940.24,4,73,39,393.31,1,0,1
TX_002410,2272.74,19,25,25,94.23,1,0,0
TX_002411,3442.93,3,28,64,564.05,0,0,0
TX_002412,707.06,10,29,13,363.34,0,1,0
TX_002413,2430.52,17,49,68,202.49,0,0,0
TX_002414,142.55,9,21,70,595.17,0,0,0
TX_002415,2529.75,16,26,75,363.39,0,0,0
TX_002416,4820.27,14,41,1,166.79,0,0,0
TX_002417,1924.11,5,66,72,700.09,0,0,0
TX_002418,199.79,22,73,54,836.81,0,0,0
TX_002419,159.62,20,33,98,273.74,0,0,0
TX_002420,1942.99,15,34,9,186.43,0,0,0
TX_002421,804.32,14,64,36,75.25,0,0,0
TX_002422,121.64,7,69,37,527.9,0,0,0
TX_002423,3782.29,8,75,59,831.29,0,0,0
TX_002424,2295.32,10,39,21,250.79,0,0,0
TX_002425,1449.78,1,24,20,460.64,0,0,0
TX_002426,4500.92,12,27,1,160.8,0,0,0
TX_002427,585.11,3,46,99,404.2,0,1,0
TX_002428,4779.81,8,53,59,15.45,0,0,0
TX_002429,1573.26,4,41,28,910.73,1,1,1
TX_002430,4442.58,18,73,71,676.57,0,0,0
TX_002431,3016.7,21,63,56,332.81,0,0,0
TX_002432,4134.4,2,31,9,881.2,0,0,0
TX_002433,4920.15,20,31,65,182.93,0,0,0
TX_002434,1445.59,2,42,36,78.73,0,0,0
TX_002435,4805.87,5,63,98,942.62,0,0,0
TX_002436,1950.46,9,39,34,309.02,0,0,0
TX_002437,1930.63,4,69,81,935.97,0,0,0
TX_002438,1705.23,2,67,32,637.61,1,0,0
TX_002439,2709.33,21,64,66,980.04,0,0,0
TX_002440,774.95,23,40,25,753.43,1,0,0
TX_002441,2770.79,6,49,51,105.48,0,1,0
TX_002442,2710.82,21,43,63,852.23,0,0,0
TX_002443,3810.7,17,68,90,147.88,0,0,0
TX_002444,4169.08,22,44,45,692.2,0,0,0
TX_002445,2205.0,7,62,26,500.41,0,0,0
TX_002446,1515.15,0,29,21,707.73,0,0,0
TX_002447,1300.38,3,36,82,764.99,0,0,0
TX_002448,977.15,23,36,93,803.67,0,0,0
TX_002449,292.95,6,69,51,834.98,0,1,0
TX_002450,1715.53,13,51,24,847.22,0,0,0
TX_002451,1354.89,12,49,92,412.57,1,0,0
TX_002452,4832.25,9,46,12,889.23,1,1,1
TX_002453,2790.76,22,78,11,719.58,0,0,0
TX_002454,1739.65,17,38,27,838.97,0,0,0
TX_002455,2904.44,0,52,23,989.19,0,0,0
TX_002456,700.29,3,59,33,116.41,0,0,0
TX_002457,2223.0,15,22,80,370.58,0,0,0
TX_002458,3133.04,15,29,92,806.55,1,0,0
TX_002459,2447.04,17,78,92,86.3,1,0,0
TX_002460,2011.89,7,24,38,540.78,0,0,0
TX_002461,4969.27,9,58,55,858.4,0,0,0
TX_002462,4402.17,15,19,70,18.99,0,0,0
TX_002463,3118.91,22,42,42,939.52,0,0,0
TX_002464,2849.04,23,27,29,978.14,0,1,0
TX_002465,3105.2,10,55,34,322.28,0,0,0
TX_002466,1010.55,5,61,57,766.79,0,0,0
TX_002467,1978.71,0,23,3,127.18,0,0,0
TX_002468,202.1,11,44,6,772.86,0,0,0
TX_002469,2380.35,5,52,48,481.52,0,0,0
TX_002470,2717.41,12,79,64,860.27,0,0,0
TX_002471,1142.61,16,27,13,212.61,0,0,0
TX_002472,4820.32,0,78,36,672.66,0,0,0
TX_002473,4547.73,7,26,79,786.12,0,1,0
TX_002474,3612.11,21,37,70,202.49,0,0,0
TX_002475,2669.27,7,54,33,818.29,0,0,0
TX_002476,4350.5,23,52,76,957.99,0,0,0
TX_002477,657.61,10,54,57,616.08,0,0,0
TX_002478,3953.6,13,57,55,784.85,0,0,0
TX_002479,628.48,23,25,13,532.58,0,0,0
TX_002480,3972.08,9,63,97,598.1,0,0,0
TX_002481,1382.46,14,73,51,13.35,0,0,0
TX_002482,4386.07,6,71,92,524.29,0,0,0
TX_002483,4720.49,6,48,53,575.56,0,0,0
TX_002484,748.24,9,66,36,670.05,0,0,0
TX_002485,2316.06,3,60,5,169.39,0,1,0
TX_002486,4905.03,17,75,25,241.37,1,0,0
TX_002487,2419.62,9,33,81,756.0,0,0,0
TX_002488,4318.42,18,45,37,167.64,0,1,0
TX_002489,2945.71,13,23,19,416.03,0,0,0
TX_002490,1879.77,12,49,35,250.49,1,0,0
TX_002491,1432.49,14,45,34,545.18,0,0,0
TX_002492,1020.1,15,28,54,986.87,0,1,0
TX_002493,3810.18,1,59,46,852.04,0,0,0
TX_002494,1935.77,3,40,6,269.47,0,0,0
TX_002495,2558.82,20,47,83,368.61,1,0,0
TX_002496,2464.17,17,26,1,918.63,0,0,0
TX_002497,2888.51,16,45,71,898.29,0,0,0
TX_002498,4328.56,9,41,34,160.53,0,0,0
TX_002499,4903.79,20,76,56,829.27,0,0,0
TX_002500,2040.88,8,45,83,297.61,0,0,0
TX_002501,4138.46,14,41,97,543.8,1,0,0
TX_002502,3823.82,11,32,26,5.1,0,0,0
TX_002503,2869.78,20,56,42,998.59,0,1,0
TX_002504,4780.46,8,67,91,761.1,0,0,0
TX_002505,1006.37,13,50,38,241.73,0,0,0
TX_002506,550.77,12,64,26,683.79,0,0,0
TX_002507,4270.54,5,51,99,293.31,0,0,0
TX_002508,2198.55,18,39,59,89.46,0,0,0
TX_002509,4235.61,3,46,84,425.31,0,1,0
TX_002510,4465.99,19,51,24,613.72,0,0,0
TX_002511,316.98,16,59,21,89.78,0,0,0
TX_002512,4417.91,18,69,60,518.41,0,0,0
TX_002513,2244.35,2,64,90,514.86,1,0,0
TX_002514,2554.61,13,27,20,628.65,0,0,0
TX_002515,3134.83,16,68,6,244.65,0,0,0
TX_002516,4632.28,12,71,67,20.64,0,0,0
TX_002517,100.48,8,77,10,324.86,0,0,0
TX_002518,2386.83,0,77,12,398.58,0,0,0
TX_002519,3440.17,16,62,97,635.74,0,0,0
TX_002520,3614.92,15,47,22,930.17,0,0,0
TX_002521,3464.2,17,73,62,203.39,0,0,0
TX_002522,676.5,1,28,61,687.33,0,0,0
TX_002523,1500.48,13,71,80,97.4,0,0,0
TX_002524,1796.78,21,51,17,190.62,1,1,0
TX_002525,4023.16,22,38,10,509.13,0,0,0
TX_002526,1397.41,16,76,12,708.38,0,0,0
TX_002527,1057.47,2,30,83,858.57,0,1,0
TX_002528,4787.45,1,71,40,743.9,0,0,0
TX_002529,49.27,7,42,23,15.35,0,0,0
TX_002530,4989.12,1,71,40,683.93,0,0,0
TX_002531,3385.72,1,75,74,824.66,0,1,0
TX_002532,4143.2,8,38,74,525.53,0,1,0
TX_002533,1476.62,19,18,50,965.6,0,0,0
TX_002534,76.5,20,75,10,4.31,0,0,0
TX_002535,3690.66,5,22,94,818.66,0,0,0
TX_002536,4171.55,11,70,4,334.82,0,0,0
TX_002537,3703.68,8,39,1,650.45,0,0,0
TX_002538,718.54,6,24,43,693.48,1,0,0
TX_002539,3768.37,11,30,83,306.25,0,0,0
TX_002540,3845.77,4,62,5,995.42,0,0,0
TX_002541,3294.41,15,69,94,103.25,0,0,0
TX_002542,3831.75,4,40,90,157.03,0,0,0
TX_002543,4230.38,11,38,34,892.19,0,0,0
TX_002544,3069.95,23,23,66,119.18,0,0,0
TX_002545,447.58,19,37,24,381.29,0,0,0
TX_002546,2440.7,8,29,14,733.14,0,0,0
TX_002547,392.86,22,57,41,791.49,1,0,0
TX_002548,2040.68,6,26,42,954.67,1,0,0
TX_002549,2038.5,18,67,13,789.57,0,0,0
TX_002550,334.72,19,45,29,844.53,0,0,0
TX_002551,1747.36,22,28,65,949.38,0,0,0
TX_002552,559.44,10,69,46,553.69,0,1,0
TX_002553,4042.13,20,49,34,343.43,1,0,0
TX_002554,4738.7,11,28,63,761.61,0,0,0
TX_002555,366.22,2,41,4,163.54,1,0,0
TX_002556,4775.8,16,73,28,68.23,1,0,0
TX_002557,2615.27,6,32,83,785.33,1,0,0
TX_002558,1501.33,21,58,1,950.67,0,0,0
TX_002559,388.93,9,52,36,442.45,0,0,0
TX_002560,2505.62,22,34,13,161.13,0,0,0
TX_002561,3973.61,14,42,5,497.02,0,0,0
TX_002562,3536.9,1,66,97,393.32,0,0,0
TX_002563,255.88,12,52,14,372.47,1,0,0
TX_002564,369.14,3,36,80,628.08,0,0,0
TX_002565,2017.35,17,58,32,174.74,0,0,0
TX_002566,1479.98,23,48,50,380.48,0,0,0
TX_002567,1165.76,22,34,27,868.68,0,0,0
TX_002568,1408.62,0,72,35,729.67,0,1,0
TX_002569,4018.4,1,67,3,55.59,1,0,0
TX_002570,4646.49,1,40,4,513.9,0,0,0
TX_002571,2028.49,3,64,7,91.3,0,0,0
TX_002572,4531.02,2,18,77,957.5,0,1,1
TX_002573,1610.87,16,78,3,244.64,0,0,0
TX_002574,2384.8,13,75,81,932.62,0,1,0
TX_002575,1134.01,1,27,59,834.01,0,0,0
TX_002576,3204.18,15,25,74,551.36,0,1,0
TX_002577,4895.01,10,59,1,336.3,0,0,0
TX_002578,3019.45,12,78,28,857.95,0,0,0
TX_002579,1792.28,0,43,59,152.78,0,0,0
TX_002580,3240.85,22,51,53,179.97,0,0,0
TX_002581,618.99,1,36,10,224.72,0,1,0
TX_002582,4443.85,1,31,71,597.7,0,0,0
TX_002583,2517.9,20,25,3,314.33,0,0,0
TX_002584,2249.5,4,68,7,989.18,0,0,0
TX_002585,2931.39,3,18,9,195.11,0,0,0
TX_002586,3125.8,11,65,99,805.61,0,0,0
TX_002587,363.52,2,42,90,95.84,0,0,0
TX_002588,3414.67,19,41,69,353.45,0,0,0
TX_002589,1213.45,9,64,13,243.76,0,0,0
TX_002590,3571.19,19,37,94,976.84,1,0,0
TX_002591,4113.56,17,73,40,25.73,0,1,0
TX_002592,4020.77,20,47,62,721.67,0,0,0
TX_002593,2764.74,20,22,62,247.72,0,0,0
TX_002594,2603.25,20,20,10,811.25,0,0,0
TX_002595,718.67,9,49,87,311.22,0,0,0
TX_002596,3877.85,0,34,11,187.28,1,0,0
TX_002597,1360.69,5,78,76,693.04,0,0,0
TX_002598,2485.99,10,59,62,257.58,0,0,0
TX_002599,1424.95,1,22,77,485.55,0,0,0
TX_002600,673.47,6,28,56,131.53,1,0,0
TX_002601,3149.64,19,55,49,724.6,0,0,0
TX_002602,276.39,20,21,16,406.84,1,0,0
TX_002603,3744.48,20,56,73,140.58,0,0,0
TX_002604,1591.35,20,36,74,741.6,0,0,0
TX_002605,5.67,17,56,93,103.36,0,0,0
TX_002606,2558.09,20,63,9,574.82,0,0,0
TX_002607,239.03,18,66,33,607.49,0,0,0
TX_002608,1384.47,3,40,88,930.35,0,0,0
TX_002609,3536.35,12,34,35,150.98,0,0,0
TX_002610,318.13,17,30,75,653.35,0,1,0
TX_002611,4197.5,19,44,39,380.77,1,0,0
TX_002612,24.08,23,18,77,400.81,0,0,0
TX_002613,1237.89,12,19,87,501.83,0,0,0
TX_002614,3705.82,18,35,25,233.78,0,0,0
TX_002615,1584.77,16,53,80,461.18,0,1,0
TX_002616,513.95,0,62,56,686.85,1,0,0
TX_002617,1804.37,5,50,48,457.11,0,0,0
TX_002618,1355.61,18,53,85,42.51,0,0,0
TX_002619,4214.35,19,19,10,257.83,0,0,0
TX_002620,1570.17,0,21,41,351.46,0,0,0
TX_002621,3945.72,7,33,83,354.72,0,0,0
TX_002622,4459.9,16,21,99,81.01,0,0,0
TX_002623,2171.92,20,74,59,449.57,0,0,0
TX_002624,4550.17,21,26,28,691.95,1,1,1
TX_002625,1889.7,14,66,41,48.67,0,0,0
TX_002626,4820.57,17,38,66,750.92,1,0,1
TX_002627,451.0,6,40,51,955.11,0,0,0
TX_002628,3436.66,15,69,62,9.34,0,0,0
TX_002629,2471.6,6,77,30,193.69,0,0,0
TX_002630,1941.31,16,70,40,543.49,0,0,0
TX_002631,3165.4,3,19,40,218.05,0,0,0
TX_002632,3520.77,11,20,69,764.63,0,0,0
TX_002633,26.79,12,40,62,312.13,0,0,0
TX_002634,838.93,3,43,15,293.63,0,0,0
TX_002635,3566.67,20,78,3,0.92,0,1,0
TX_002636,3333.6,0,64,24,270.13,0,0,0
TX_002637,4830.41,0,24,41,217.67,1,0,1
TX_002638,3806.38,6,53,63,343.24,0,0,0
TX_002639,4754.11,8,61,48,147.66,0,0,0
TX_002640,3514.19,0,50,61,594.65,0,0,0
TX_002641,1493.77,15,66,48,238.74,0,0,0
TX_002642,531.3,17,53,47,831.75,0,0,0
TX_002643,3910.21,21,21,56,284.56,0,0,0
TX_002644,3222.53,14,71,76,210.87,0,0,0
TX_002645,245.69,5,40,8,56.75,0,0,0
TX_002646,1803.45,1,42,78,739.91,1,0,0
TX_002647,4784.22,8,58,18,508.21,1,0,0
TX_002648,2504.5,3,43,84,113.78,1,0,0
TX_002649,2166.48,12,45,23,221.33,0,0,0
TX_002650,2291.21,22,45,69,998.72,0,0,0
TX_002651,1048.37,21,38,65,806.03,0,1,0
TX_002652,1846.69,10,27,46,349.87,0,0,0
TX_002653,1852.22,12,44,66,542.55,0,0,0
TX_002654,266.51,10,68,80,416.02,0,0,0
TX_002655,3839.0,18,68,69,36.39,1,0,0
TX_002656,2085.44,7,32,22,778.68,0,0,0
TX_002657,4111.79,6,71,65,716.99,0,0,0
TX_002658,4252.49,15,34,12,408.8,0,1,0
TX_002659,1063.91,2,56,19,845.9,1,0,0
TX_002660,3288.48,16,52,22,534.74,0,0,0
TX_002661,2364.05,17,22,55,65.21,1,0,0
TX_002662,4401.38,14,33,62,259.41,1,0,0
TX_002663,1082.62,16,40,51,461.77,0,0,0
TX_002664,3390.68,10,56,48,103.45,1,0,0
TX_002665,3040.72,4,65,17,571.08,0,0,0
TX_002666,1480.03,15,26,13,120.57,0,1,0
TX_002667,687.32,14,50,28,200.51,0,0,0
TX_002668,3259.94,9,52,67,893.98,1,0,0
TX_002669,3694.29,13,74,5,999.81,0,0,0
TX_002670,1581.56,1,57,60,550.25,0,0,0
TX_002671,3225.94,15,67,15,619.65,0,0,0
TX_002672,1978.68,18,41,81,797.43,0,0,0
TX_002673,3567.47,7,41,44,696.14,0,0,0
TX_002674,1000.08,14,67,46,182.47,1,0,0
TX_002675,4451.62,9,41,29,411.67,0,1,0
TX_002676,1440.61,4,36,68,535.12,0,0,0
TX_002677,1842.09,19,56,96,359.71,0,0,0
TX_002678,295.17,15,78,49,176.11,0,0,0
TX_002679,562.0,20,42,43,736.11,0,0,0
TX_002680,2581.73,21,69,68,198.85,0,0,0
TX_002681,1341.63,11,48,77,260.49,1,1,0
TX_002682,4178.22,22,76,20,286.52,0,0,0
TX_002683,78.39,12,55,18,161.78,0,1,0
TX_002684,1898.57,8,42,64,849.55,1,0,0
TX_002685,1690.04,16,44,49,610.62,0,0,0
TX_002686,101.54,19,49,42,834.75,0,0,0
TX_002687,626.22,11,28,12,493.73,0,0,0
TX_002688,2071.15,4,22,89,519.56,0,0,0
TX_002689,2466.86,23,61,94,616.14,0,0,0
TX_002690,2024.43,11,50,79,370.92,0,0,0
TX_002691,2657.03,0,36,36,496.58,0,0,0
TX_002692,2977.68,19,60,8,546.92,0,0,0
TX_002693,54.57,15,64,28,953.54,0,1,0
TX_002694,2323.16,11,74,86,882.91,0,0,0
TX_002695,4817.68,8,33,60,129.25,0,0,0
TX_002696,2597.57,12,52,49,41.28,0,0,0
TX_002697,3389.32,16,28,38,680.33,0,0,0
TX_002698,1562.76,16,28,80,49.2,0,0,0
TX_002699,3871.09,3,27,58,60.35,1,0,0
TX_002700,3865.74,13,51,5,159.26,0,0,0
TX_002701,2608.87,18,69,46,351.71,0,0,0
TX_002702,4880.19,6,22,98,435.0,1,0,0
TX_002703,632.12,2,40,75,519.38,0,0,0
TX_002704,89.65,0,72,2,992.29,0,0,0
TX_002705,3851.94,11,42,89,385.23,0,0,0
TX_002706,4036.74,14,46,25,242.75,0,0,0
TX_002707,605.44,10,57,1,575.25,0,1,0
TX_002708,1331.59,9,30,95,215.15,0,0,0
TX_002709,92.67,1,64,69,940.54,0,0,0
TX_002710,1470.08,3,49,40,259.25,0,0,0
TX_002711,3866.84,16,51,68,989.93,0,0,0
TX_002712,2592.21,16,29,69,418.67,0,0,0
TX_002713,1743.74,7,41,69,812.69,0,0,0
TX_002714,1861.84,22,57,16,648.28,0,0,0
TX_002715,11.76,13,38,54,933.49,1,0,0
TX_002716,1502.5,23,46,63,625.43,0,0,0
TX_002717,3234.06,3,68,18,581.22,0,0,0
TX_002718,4871.1,5,74,17,652.85,0,0,0
TX_002719,4236.07,18,77,99,786.47,0,1,0
TX_002720,122.86,23,40,82,898.84,0,1,0
TX_002721,4493.31,3,50,4,266.81,0,0,0
TX_002722,3917.08,2,25,95,200.89,0,0,0
TX_002723,3902.98,19,59,95,34.35,1,0,0
TX_002724,2292.69,5,30,9,370.08,0,1,0
TX_002725,1993.04,22,22,31,846.19,0,0,0
TX_002726,1518.06,6,71,5,69.86,0,0,0
TX_002727,333.15,13,58,16,538.52,0,0,0
TX_002728,1145.04,11,27,42,694.79,0,1,0
TX_002729,1236.79,15,31,41,836.85,0,1,0
TX_002730,2422.96,19,41,80,583.43,0,0,0
TX_002731,3738.48,7,79,84,186.32,0,0,0
TX_002732,2371.68,22,28,30,964.54,0,0,0
TX_002733,293.93,1,63,26,94.65,0,0,0
TX_002734,4789.16,12,79,49,769.0,0,0,0
TX_002735,4713.91,7,20,31,86.56,0,0,0
TX_002736,3927.02,20,46,50,143.42,0,0,0
TX_002737,4956.68,19,70,15,898.22,0,0,0
TX_002738,2724.69,15,65,52,753.07,0,0,0
TX_002739,4814.03,3,69,38,365.51,0,0,0
TX_002740,382.65,15,47,38,638.72,1,0,0
TX_002741,1831.58,19,66,60,457.25,1,0,0
TX_002742,1130.78,5,54,20,66.54,0,0,0
TX_002743,983.19,3,75,99,721.13,0,0,0
TX_002744,708.31,15,24,87,763.26,1,0,0
TX_002745,3113.96,22,34,44,882.34,1,0,0
TX_002746,3907.7,22,37,89,540.64,0,0,0
TX_002747,2893.6,20,71,63,673.14,0,0,0
TX_002748,739.08,12,28,50,438.05,0,0,0
TX_002749,4056.56,4,61,22,318.91,0,1,0
TX_002750,3181.59,14,42,72,411.7,0,0,0
TX_002751,1943.89,7,76,54,911.75,0,0,0
TX_002752,3372.28,6,41,9,164.17,1,0,0
TX_002753,1303.23,13,19,15,248.5,0,0,0
TX_002754,1729.24,6,44,48,606.19,0,0,0
TX_002755,4587.84,21,36,20,116.28,0,0,0
TX_002756,1456.07,6,75,35,891.86,0,1,0
TX_002757,2352.59,22,46,67,47.24,0,1,0
TX_002758,4451.25,17,54,60,755.31,0,1,0
TX_002759,3540.07,9,28,98,373.73,0,0,0
TX_002760,315.71,17,72,34,51.17,0,0,0
TX_002761,740.78,13,36,99,842.93,0,0,0
TX_002762,44.17,9,45,73,640.46,0,0,0
TX_002763,3156.45,6,56,94,8.86,0,0,0
TX_002764,2241.13,6,38,54,267.53,0,0,0
TX_002765,675.7,6,43,90,352.05,0,0,0
TX_002766,4789.88,4,39,12,322.58,0,0,0
TX_002767,2650.65,0,23,88,498.34,1,0,0
TX_002768,1213.26,13,28,19,526.8,0,0,0
TX_002769,2505.51,17,76,80,396.75,0,0,0
TX_002770,3399.7,12,31,26,331.77,1,0,0
TX_002771,385.81,7,77,23,504.41,1,0,0
TX_002772,1377.15,7,53,33,33.62,0,0,0
TX_002773,4035.79,9,77,57,645.2,1,0,0
TX_002774,2301.03,16,57,30,605.98,0,0,0
TX_002775,2735.15,5,58,23,279.22,0,0,0
TX_002776,2166.92,14,19,74,179.52,0,0,0
TX_002777,224.28,14,74,36,72.98,0,0,0
TX_002778,832.92,15,60,95,587.34,0,0,0
TX_002779,2230.48,7,77,86,568.9,1,0,0
TX_002780,1049.88,18,37,43,533.32,0,0,0
TX_002781,254.65,19,39,66,985.62,1,0,0
TX_002782,4219.03,14,79,53,531.54,0,0,0
TX_002783,4906.06,2,56,87,721.79,0,0,0
TX_002784,3966.75,5,21,99,112.92,0,0,0
TX_002785,4269.66,7,73,60,298.97,0,0,0
TX_002786,1213.68,15,46,37,275.45,0,0,0
TX_002787,4803.33,14,63,61,575.98,0,0,0
TX_002788,988.64,12,75,96,330.81,0,0,0
TX_002789,4757.39,19,41,53,641.07,0,0,0
TX_002790,4974.12,14,18,12,690.09,0,0,0
TX_002791,3560.06,17,41,35,33.69,0,0,0
TX_002792,4905.81,12,75,67,639.76,0,0,0
TX_002793,2849.85,23,47,98,116.79,0,0,0
TX_002794,1301.41,7,29,38,465.14,0,0,0
TX_002795,2187.79,13,36,24,726.58,1,0,0
TX_002796,2969.84,10,54,81,703.34,0,0,0
TX_002797,370.04,5,79,40,299.82,0,0,0
TX_002798,3113.6,23,75,65,272.37,0,0,0
TX_002799,4905.98,0,57,57,440.23,0,0,0
TX_002800,954.59,1,60,72,188.67,0,0,0
TX_002801,3964.01,12,71,79,974.7,0,0,0
TX_002802,4539.95,0,21,45,344.92,0,0,0
TX_002803,4718.79,23,32,89,922.99,0,0,0
TX_002804,4800.88,23,37,72,908.26,0,0,0
TX_002805,2609.69,3,61,96,364.85,0,0,0
TX_002806,4886.65,23,37,13,254.08,0,0,0
TX_002807,3787.76,22,71,79,770.84,1,0,0
TX_002808,812.55,1,72,6,229.38,0,0,0
TX_002809,2387.12,20,78,97,521.25,0,0,0
TX_002810,3593.06,19,38,71,110.69,0,0,0
TX_002811,1240.46,15,27,97,385.93,0,0,0
TX_002812,3204.87,2,47,47,78.15,0,0,0
TX_002813,3334.67,16,41,93,283.44,0,1,0
TX_002814,817.69,4,65,44,665.29,0,0,0
TX_002815,2827.6,7,72,32,991.31,0,0,0
TX_002816,3859.28,11,57,3,254.81,0,0,0
TX_002817,2496.98,22,69,54,473.32,1,0,0
TX_002818,65.46,11,57,84,448.05,0,1,0
TX_002819,50.15,0,78,78,184.15,1,0,0
TX_002820,1788.36,0,55,92,610.07,0,0,0
TX_002821,4631.34,14,20,38,724.7,1,0,0
TX_002822,1147.24,16,46,4,147.22,0,0,0
TX_002823,3173.65,1,25,79,757.12,0,0,0
TX_002824,1114.27,16,46,17,700.16,0,0,0
TX_002825,1611.74,19,72,37,197.34,1,0,0
